dialogue,label
Okay. A suit of armor? We just have Muhammad in a suit of armor so you can't see anything.,0
Aww come on! This is ridiculous!,1
"A U-Haul. What if we bring Muhammad to South Park in the back of a U-Haul, and he just stays in there out of sight?",1
"Well yeah, he's got to talk or nobody knows he's in there!",0
There doesn't have to be...,1
"Wait, wait, wait, you mean we aren't going to sue and get a bunch of money?",2
"Uh, excuse us for a second...",2
"Alright, just what the hell do you think you are doing?",2
"Cut the crap, I thought we were here for lawsuit money!",2
"If we are staying here, then I want to know what is going on. Don't forget, I know who you really are...  Mitch Conner.",2
"You're a no-good swindler and a 2-bit thief. We were here for money, not goo!",2
"Yeah, so what?",2
"So we let them take it from Muhammad, then we take it for ourselves.",2
"What! No, dad. we promised the Super Best Friends that Muhammad would stay in the truck.",0
But Muhammad can't be seen dad.,1
"No, you can't even show his feet.",0
No! No more tacos Mrs. Lopez.,2
You just had seven tacos.,2
I'm sorry  Why are you doing this?,2
"You know goddamn well you are not Jennifer Lopez, so stop pissing me off!",2
Aw- Jee-. They don't even make enchiritos anymore!,2
I tried getting one last week!,2
"God, will somebody shut her up?",2
"Muhammad, are you okay?",0
They want his power?,0
What kind of extremists are these?,1
"I'm through with your stupid plans, Conner! I've got better things to do with my time.",2
Let me by...,2
Screw this Conner.  Find yourself another partner.,2
My father...,2
"I know enough, my mother is a hermaphrodite, so she is actually my father.",2
How could you know anything about who my family is?,2
"If you're making this up to keep me around Conner, the you'd better-",2
We can't give him over to the gingers!,1
"Yeah, we said we'd take care of him.",0
We made a promise... to Jesus!,0
"Did you all lie to me? All of you, in that room, when you told me my mother was my father?",2
I don't trust you. I want to talk to Mr. Hat.,2
I said GET. Mr. Hat!,2
Put it on!  Do the voice.,2
Keep... your hand... UP!,2
"Dude, we can't do that",0
"By who? Goddammit Garrison, who is my father?",2
That's right! Tell me the truth! Now!,2
"It's no trick, dude. My friend and I went to the Super Best Friends and brought him here!",0
"Okay, so um, see? This is Muhammad.",0
Aw crap.,1
When you all said you were gonna hand Muhammad over to Tom Cruise. We promised Jesus that Muhammad would stay safely in the U-Haul!,0
"If we were gonna have someone in a bear costume, why would we actually have it be Muhammad, you fucking idiot?!",0
Ahaaa!,2
"Nice work, Conner.",2
"Surprise to see me, asshole?! Close the door!",2
"Kenny! Kenny! Dude, what the hell?! You're supposed to be watching Muhammad!",0
Oh thank God. Hey Muhammad.,0
"Really sorry about all this, dude.  So what the heck are we gonna do now? Muhammad isn't safe here.",1
The gingers and celebrities all want a piece of him. I don't know where we can go.,0
Wait. No wait a minute! I've got it. I've totally got it!,1
Remember the time when we got an elephant to make love to a pig?,1
"I totally know how we can give the gingers and the celebrities what they want, but keep Muhammad safe. Come on!",1
Them who?!,2
Then start explaining it to me!,2
"Come on, Muhammad, the door is open.",1
"Dr. Mephesto, we need your help!",0
"Doctor, this is Muhammad. We want you to clone him, so we can give his copies to gingers, and Barbra Streisand.",1
No nooo no no no! He's not doing anything except explaining who my father is!,2
"Dude, that doesn't matter to people right now!",0
It's all that matters!,2
"Dude, nobody gives a crap about who your stupid father is! Muhammad is an important issue with actual ethical ramifications!",1
I guarantee you people care way more about who my father is!,2
"Alright alright, just tell Cartman who his dad is real quick so we can clone Muhammad.",0
"Then we'll wait, because we have to clone Muhammad now!",1
"Oh, you are not doing that again!",1
Stop talking with your stupid hand!,1
"Who you calling stupid, Jew?",2
"Come on, guys, we're running out of time!",0
That's not cool!,0
We understand you just sounded like a freakin' racist!,1
"We don't live in the '60s anymore, you know! We have a black president!",0
"Oh crap, the gingers!",0
Gingers? No!,2
What head ginger?! And where's Cartman?!,0
Hello? What the hell is this? Where am I?,2
"Shut up, Conner! How about I shove this flashlight in your mouth?",2
"Hello? I'm here, whoever you are.",2
Daddy?,2
Chili Con Carnival? ...Wait a minute. ...No it can't be.,2
Scott Tenorman. Eeewww.,2
What do you know?!,2
Mom?,2
Protect who??,2
My dad was a Denver Bronco?,2
No- nooo.,2
No! Noooo!,2
Hey look! Tom Cruise has Seaman on his back.,0
Oh yeah. Tom Cruise does have Seaman on his back.,1
"That's because there is no goo, Mr. Cruise. You see, I learned something today. Throughout this whole ordeal, we've all wanted to show things that we weren't allowed to show. But it wasn't because of some magic goo. It was because of the magical power of threatening people with violence. That's obviously the only true power. If there's anything we've all learned, it's that terrorizing people works.",1
"Oh dude, look.  Hey, Cartman...",0
"Look man, w-we know what you learned was pretty tough to hear.",1
Tough to hear? My dad was Scott Tenorman's dad. Don't you guys realize what that means?,2
"Yeah dude, we, we know what it means.",0
My dad was a ginger!,2
"Wwait, what?",1
"I mean, obviously I take after my mom, but I have the ginger gene inside of me!",2
"Dude, you killed your own dad, and you're worried about that?!",1
Cheer up? I'm half ginger!,2
"Hey, you're right. That does make me pretty cool.",2
You gotta be kidding me!,1
"Really Mitch? Ya, you've gotta go?",2
"Take it easy, Conner.",2
"Look, Mr. Cruise, I'm sorry I said you were a fudge packer and that seaman on your back.",0
"Hey... Hey, we know a place! We know a place where everything is just happiness and joy. And no humans are there to mess it up.",1
"We do? Oh Oh yeah, we do!",0
We'll do better than that. We'll help you get there.,0
"Towelie has become a complete nightmare in our town! He's broken into my house twice, and stolen my allowance! I-I've got almost nothing left!",0
"If we're playing outside he shows up completely wasted and, and screaming how the government is following 'im.",1
"There's noo doubt in my mind that if we don't get Towelie help, our entire summer is gonna be ruined!",0
We went out and got Towelie a job so he could try to pay us back all the money he owes us!  Stupid towel!,0
"When Towelie is doing heroin, he doesn't care about anything.",1
"A lot of times, when Towelie shoots heroin he just... gets angry at everybody.",0
"Please, sir.",1
Today is Towelie's intervention. We have ...no idea how he's gonna react.,0
"Towelie, over the past few months I have watched you go from an ancillary character with a few amusing catchphrases to a dried out spooge rag covered in the jizz of a thousand older men.",1
If you do not accept treatment I will no longer give you money or be your friend. I will not help you kill yourself.,1
"Kyle, I hate you so much. You are a liar and a swindler who would do anything for money, and I-.",2
"We're here for Towelie, fatass!",1
"I'm supposed to be allowed to finish, right? Is that right?  The Jews have been persecuted across the earth for good reason, Kyle. You are a race of beady-eyed thieves who are always wan-",2
"This is serious, you fucking asshole!",1
"I'm being serious, Kyle! Hello?!",2
But he's just using his time on television to rant about-,1
"You are a race of beady-eyed thieves, Kyle, who throughout the millennia have squirmed and worked your way into the dark cubbyholes of society.  Where exactly did the Jews first get their power and how are they able to manipulate our minds today?",2
"If in fact the Jews truly are shapeshifters, and I believe I've presented enough evidence here to prove that they are, then we must unite as a species to fight them and stop their plan of global domination and the control of our freedom.",2
"Towelie, if you do not go to treatment, we will all ignore you forever. Will you go?",0
"Cartman, dude, what's wrong?",0
"Nothing. Just leave me alone, okay?",2
"Dude, you've been sitting at your locker crying since lunch break. Clearly, something's going on.",1
It's just uh... that essay that Garrison assigned us.,2
"""What I Wanna Be When I Grow Up""?",1
"I don't like thinking about what I wanna be when I grow up, alright?!",2
Why not?,0
"Because when I grow up, I wanna be something that I know I can never be, Stan!",2
"Cartman, tell us.",0
"No... I wanna be a NASCAR driver, okay? When I see the... car races on TV, those... loud engines and peeling wheels, it's soo cool!",2
"Well Cartman, if you wanna drive NASCAR when you grow up, you can.",0
"Oh right. Someone like me can be a NASCAR driver.  Look at me!  Do you really think someone like this can ever become an awesome, famous NASCAR driver?",2
"Aww. Well Cartman, you can change things about yourself.",1
No I can't; I'll always be like this.,2
"Dude, noo, you- you don't know that.",0
"Come on guys, I have to face facts. NASCAR is only for poor and stupid people. I don't have what it takes!",2
"I'm not poor and stupid enough to do NASCAR, and I never will be!",2
"Dude, I don't think just poor and stupid people like NASCAR!",0
"Oh really? Hey, hey Kenny!",2
You love NASCAR huh?,2
"You see I told you guys!  What's the use? It just, it's hopeless!",2
"Cartman, you are poor and you are stupid!",1
"I know you're trying to make me feel better, Kyle, but a rich smart kid has no place on a racetrack.",2
"Dude, you are so retarded!",0
"Thanks, Stan, but even if I was I'd still be too rich.",2
How are you rich?! Your mom pays for everything!,1
"You guys really think I could do this, don't you? You really believe in me.",2
"I believe that you're a broke, ignorant idiot!",1
Then maybe I can make myself believe it too.  Thanks you guys. I'm gonna go chase a dream.,2
"Butters, the guys have been talkin' to me and well, they've got me pretty pumped up.  I'm psyched, Butters. I'm about to do somethin' big and  I'm psyched!",2
But  I'm gonna need your help.  Can you get psyched?? Are you gonna get  psyched up??,2
"Get really psyched up, Butters!",2
"I'm gonna become a NASCAR driver, Butters. I'm goin' for the gold!",2
"I know, I'm not poor an' stupid enough. But I change that, Butters,  Here, I want you to take all my money. Every bit of it, Butters. Fifty-eight dollars and thirty-two cents.",2
"Just get rid of it Butters! Don't tell me where you spend it and don't ever let me have it back.  From this moment on, I am poor. Like Kenny.",2
"I told you I'm serious, Butters.  This is my shot. I'm gonna get as poor an' stupid as I possibly can.",2
