dialogue,label
"Yeah. Anyway, he told me about your apartment. And, um, I couldn't sleep, thinking about it. So, uh, would it be okay if I cleaned it?",0
No?,0
I just walked in the bathroom and saw Kathy naked! It was like torture!,2
"Y'know if we ever go to war and you're captured, you're in for a big surprise.",4
"It just keeps getting worse and worse! Y'know? I mean it's bad enough that I'm in love with my roommates girlfriend-which by the way, I think she knows. Because every time we're in the room together there's this weird like energy between us. And call me crazy, but I think she likes me too. And now I have seen her naked. I mean at least when I've seen her with clothes on, I could imagine her body was like covered in boles or something. But there are no boles, she's smooth! Smooth!",2
Wow! Could everyone totally see up his robe?,3
"Great! All right, so I'll call you later.",1
Hey-Hey-Hey! Who was that?,2
That would be Casey. We're going out tonight.,1
"Goin' out, huh? Wow! Wow! So things didn't work out with Kathy, huh? Bummer.",2
"No, things are fine with Kathy. I'm having a late dinner with her tonight, right after my early dinner with Casey.",1
What?,2
Yeah-yeah. And the craziest thing is that I just ate a whole pizza by myself!,1
Wait! You're going out with Kathy!,2
Yeah. Why are you getting so upset?,1
"Well, I'm upset-for you. I mean, having sex with an endless line of beautiful women must be very unfulfilling for you.",2
What is the big deal? It's not like we're exclusive.,1
"Look, Joey, Kathy is clearly not fulfilling your emotional needs. But Casey, I mean granted I only saw the back of her head, but I got this sense that she's-she's smart, and funny, and gets you.",2
You got all that from the back of her head?,1
"All right look, I think it's time for you to settle down. Y'know? Make a choice, pick a lane.",2
Who's Elaine?,1
"""Little, tiny Tarzan, swinging on a nose hair. Swinging with the greatest of ease..."" Darn it! Now, I don't know who to get to the next verse.",3
"Oh, you could just go uh, ""greatest of ease... BAH-bah-bha-bhannn."" Then go right into it.",4
"Yeah, ooh, I like that! Yeah. Wait! How do you know about 'bah-bah-bha-bhan?'",3
"Well umm, y'know, I used to play.",4
"Oh yeah, that's right, the keyboards, huh?",3
"Yeah, just a little in high school, but then I really got into it in college. I mean that's-that's when I really found my sound.",4
"Oh God! Orange juice just came out of my nose, but it was totally worth it. Oh my God, I completely forgot about your sound.",0
Yeah.,4
"He used to lock himself in the basement for hours. No one was every allowed to hear, ""The Sound.""",0
"I wanna hear ""The Sound.""",3
"Really? No. I mean, nah, I haven't played in so long, and-and, well it's-it's really personal stuff, y'know?",4
"Come on, play that funky music white boy.",3
Yeah!,0
"No, you guys, I mean my keyboards are all the way up in-No, yeah, okay.",4
"Okay, guys.",4
"All right! Bring it on, you...",2
"Here we go. Y'know, I've-I've never played my stuff for anyone before, so it's important that-that you understand it's about communicating very private emotions. Y'know, umm, you should-you should think of umm, my work as wordless sound poems. That's what I'm...",4
Oh my God! Play!,2
"Boy, that was-that was, umm... terrific.",0
"Really, bitchin'!",2
"Wow, it was so-wow!",3
"Really?! I mean, really?!!",4
"Yeah, I mean, you should play in public!",5
"Wow! Thanks, you guys. That's uh-ohhh, I wanna, I wanna play you another piece! Umm! Uh-oh! I left my uh, helicopter sounds on another disk. I'll be right back! Okay? This is so nice, I'm-I am so...",4
Oh God bless my dad sound proofing the basement!,0
"Oh, I can't believe I ever let him touch me with those fingers.",5
"What are you guys talking about, I loved it! It was soo moving. Oh, plus it's just, it's so different from the stuff you usually hear.",3
"You mean like, music?",2
"Yeah, I know what you're thinkin'! Yes, yes, your breasts are just as firm and juicy.",2
Come in!,2
"Uh yes, but uh, I just watch it for the articles.",2
"No-no, he's not back yet, but he'll be here any minute. So uh, come on in. Have a seat. Bow or stern?",2
I like it in the stern. ...of the boat. Hello.,2
"Hey, it's me. Listen Casey and I were on our way back and had a little car trouble.",1
What happened?,2
"We broke down on the Parkway, so I have to walk back and get some transmission fluid. And hey, listen could you please tell Kathy that I'll be there as soon as I can.",1
Why can't you tell her?,2
"'Cause I only have one quarter, and I think my time is about to-",1
Joey! Joey!!,2
Yeah?,1
I thought your time ran out.,2
"Me too, but I guess I do have a couple of more-",1
"Uhh, that was Joey. He's running a little late, he says he's sorry.",2
"So I guess it's just uh, you and me then.",2
"Yeah, I think it is!",2
"Oh, I had an appointment to get my haircut...",2
...and then it got canceled.,2
Really?! You do that?,2
"Dog grooming huh? Okay, just don't make my tail too poofy.",2
"Well, thanks. I grow it myself. Y'know who also has great hair is Joey!",2
What-what 'cha doin'?,2
'Kay.,2
Oh the phone! The phone's making sounds! Hello!,2
"Hey dude, it's me.",1
Hey it's Joey!,2
"Listen uh, I'm really sorry, it looks like I'm gonna be stuck here for a while. I got the transmission fluid, but when I went to put it in the car, the transmission wasn't there!",1
What?,2
"Yeah, it must've fallen out a few blocks back. I just figured we hit a dog.",1
Okay.,2
"Listen uh, could you put Kathy on, I wanna apologize.",1
Oh yeah man. Joey.,2
Yeah. Yes! Yeah.,2
Oh.,2
"No-no-no-no, this is bad! It's bad! This is bad!",2
"Wait the uh, the kiss or the situation?",2
Okay!,2
"Ooh! Yes! Okay! Here's what we do, we-we forget it happened.",2
"Okay, we-we swallow our feelings. Even if it means we're unhappy forever. Sound good?",2
"I have to; he's my best friend, and you're seeing him.",2
"Oh-no-no-no! Don't! Don't! See-see, you're getting me confused, I'm starting to urn.",2
I-I think we have too.,2
Bye. Are you still out there?,2
Electrifying. Emphatic time-time-time...,4
"Y'know, there's a Starbucks about three blocks down.",0
It's so inspired! Look at him! Look at him go!,3
Thank you guys-guys-guys...,4
"Hey, aren't you up next?",0
"Oh no, I'm not playing tonight.",3
Why not?,5
I can't follow Ross! It'd be like those bicycle ridding chimps that followed The Beetles. No.,3
"Phoebe, Ross sucks!",0
"Phoebe, the place has emptied because of him.",5
"Oh my God, he's not even appreciated in his own time. I would give anything to not be appreciated in my own time!",3
"Okay. Umm, Phoebe, you suck too.",0
"Yeah, Phoebe you're... awful!",5
You guys. You suck too.,3
Aww man! I can't believe I locked myself out again!,1
Hang on buddy!,2
Oh my God! What happened here? Did you do all this?,1
I sure did.,2
Why?,1
"Well, I just thought it'd make me feel good to do something nice for my friend.",2
"Well, you're amazing.",1
Oh no-no-no. This is amazing.,2
"A TV as if it appears from nowhere! That's the dream! Man, how did you afford this stuff?",1
"Well, y'know I'm 29. I mean who needs a savings account.",2
"Oh, you are the best friends anyone has ever had.",1
"Oh, I don't know.",2
"Oh-no-no-no, you are! You do this, you give me the great advice, and hey listen, I was thinking about what you said yesterday about focusing on one woman, I'm gonna do that.",1
You mean with Casey.,2
"No-no-no, I think I'm gonna see how things go with Kathy. She's pretty cool.",1
Or Casey.,2
"No-no, Kathy.",1
Could be Casey.,2
"No. No, Kathy.",1
Consider Casey.,2
Y'know what I think? I think somebody's got a little crush on Casey. How 'bout I fix you two up? What do you think?,1
That all the pieces of my life are falling right into place!,2
Hey!,4
"Hey! You were really great! You were really, really great!",3
"Oh, thanks, thanks. So Monica tells me that uh, you don't want to play anymore because me and y'know my talent. Is that true?",4
"Well, kinda. Yeah. Yeah.",3
Pheebs...,4
"Yeah, I-I can't-I mean y'know I was trying to be really y'know okay and upbeat about it, I just-I feel so dwarfed by your musical gift. I...",3
"See but, Pheebs that-that is the exact opposite intent of my music. Y'know my music is-is meant to inspire, and if it bothers you this much, then I... I won't play anymore.",4
"Oh no. No-no-no, don't do that! How could I live with myself if I knew I was depriving the world of your music.",3
"Yeah, okay.",4
Hey Chandler! Saw the new furniture. Very nice.,4
Yeah! Joey has the best boyfriend ever!,0
I kissed Kathy.,2
What?,4
Are you serious?,0
Does Joey know?,3
"No. Is there anyway, anyway you think he'll understand this?",2
You obviously haven't screwed over a lot of your friends. Which we all appreciate.,0
"No the-the sad thing is, if you had told him how you felt before you kissed her, knowing Joey, he probably just would've just stepped aside.",4
"Oh, don't say that! Don't say that. That's not true. Is it?",2
"I think maybe, yeah.",3
He loves you.,0
Then why didn't you tell me to do that?!!,2
"Well, I said-I said something to Phoebe.",4
"Yeah! No, that's right. And I thought it was a really good idea.",3
"I know, I remember that!",5
I remember you did.,0
God!! What am I gonna do?!,2
"Well, Chandler, you're gonna have to tell him.",5
Why?! Why do I have to tell him?!,2
Because you do.,5
"Yeah, I know.",2
"Hey, would it be okay if I wrote a song about this.",4
Hey!,2
Hey! Samboucha Margarita?,1
Is that a real thing?,2
"Well, we only had samboucha, so it is now.",1
"Listen ah, Joe, I-I need to, I need to talk to you about something.",2
What's up?,1
"It's-it's about Kathy. Umm, uh, I like her. I like her a lot actually.",2
You do?,1
Yeah.,2
"Well, you're timing couldn't be better. She's not my girlfriend anymore.",1
What?,2
"Yeah, she broke up with me.",1
"Oh uh, when?",2
"Just now, after acting class. At first I thought she was doing some kind of scene, that's why I let people watch.",1
"Oh man, I am so sorry. Are, are you okay?",2
"Well, I've been better. But, I'm all right. So you like her huh?",1
"Yes, but I-I uh, don't have too.",2
"No-no-no, no it's uh, it's okay.",1
Yeah?,2
Yeah. You know why? 'Cause you came to me first.,1
"Well, I thought that would be the best thing to do.",2
"But hey, listen just so you know, you might have you're work cut out for you. 'Cause when I talked to her, I kinda got the feeling that she's into some other guy. So...",1
"See uh, that's-that's actually what I wanted to talk to you about. I-I think I know who the other guy is.",2
Who?,1
It's me. I'm the other guy.,2
What?,1
"Yeah, I mean when you were late last night, Kathy and I got to talking, and one thing to another and...",2
And what?! Did you sleep with her?!,1
No! No! No! I just kissed her.,2
What?!! That's even worse!!,1
How is that worse?!,2
I don't know! But it's the same!,1
"Look, I'm sorry! But there's nothing I can do, I think I'm in love with her!",2
Who cares?! You went behind my back! I would never do that to you!,1
"You're right, I have no excuses! I was totally over the line.",2
"Over the line?! You-you're-you're so far past the line, that you-you can't even see the line! The line is a dot to you!",1
Yes. Yes! Right! And I feel horrible. You have to believe me!,2
"Is that why you bought all this stuff?! Well, y'know what I will not watch your TV, I will not listen to your stereo, and there's a cinnamon raisin loaf in the new bread maker that I'm not gonna eat! You know why?!",1
Probably because...,2
"Because it's all tainted with your betrayal. From now on this apartment is empty for me! And I'm not happy about you either. Oh, and just so you know, I made that bread for you.",1
"Oh my God, he's lost it. He's totally lost it.",3
What?,0
"Phoebe, his music could not get any worse. There are rats in the basement that are hanging themselves.",5
"Thank you, thanks. Yeah, I lost it. Y'know, I'm not gonna play anymore, would you, can you finish my set?",4
"After that? Yeah! No, I mean if I can help.",3
